zip_code,latitude,longitude,cidade
45640,39.03833786159601,-82.63944817431421,Jackson
90731,33.73650108917456,-118.28510444059539,Los Angeles
32794,,,
30328,33.93346485710293,-84.38288552938985,Sandy Springs
04345,44.210523441350496,-69.79259335501355,Gardiner
04970,44.9521520423973,-70.67767352225628,Rangeley
55060,44.07737734759358,-93.22854251791443,Owatonna
83716,43.55422813215464,-116.13170533228667,Boise
84043,40.41463327672872,-111.85650623540559,Lehi
83616,43.69760562072285,-116.37494479872205,Eagle
551272107,,,
341198464,,,
551252368,,,
551151653,,,
551272034,,,
551255030,,,
551258827,,,
551253044,,,
551101334,,,
551252751,,,
551253301,,,
551298581,,,
551106179,,,
550822129,,,
551022214,,,
551051474,,,
064432469,,,
550822150,,,
787333283,,,
48642,43.639163945178574,-84.21254432633928,Midland
53005,43.06283176099751,-88.0978086166288,Brookfield
43055,40.070618627826086,-82.41137556369566,Newark
79704,,,
49424,42.81449816477833,-86.13401865800493,Holland Charter Township
54161,45.11097396071429,-88.13686278630952,Town of Beaver
78621,30.344818193886155,-97.4057265690794,Bastrop County
78738,30.32194793051064,-97.97107995778724,Travis County
77904,28.859541293944353,-96.99450110949263,Victoria
78729,30.45548443584906,-97.76984738573114,Austin
75735,,,
78704,30.244503576979564,-97.76196517675608,Austin
78737,30.210211596438956,-97.93237339876454,Travis County
75234,32.92062272328605,-96.88246369822696,Farmers Branch
77388,30.062357413521774,-95.48221438915202,Harris County
76110,32.70955984631579,-97.33785384189473,Fort Worth
78751,30.310471975202887,-97.72357195103696,Austin
75379,,,
78744,30.188729665851366,-97.73027001175917,Austin
27405,36.112412403294364,-79.75132785685442,Greensboro
97221,45.49235933669425,-122.72718660313589,Bridlemile
24014,37.23796457169492,-79.93339518084746,Roanoke
02465,42.3476702,-71.22972507666667,Newton
33136,25.787343775645756,-80.20396656346864,Miami
07931,40.69874311780821,-74.64457298972603,Far Hills
22041,38.84756736728594,-77.146573015105,Lake Barcroft
10013,40.7192033054658,-74.00240393210726,Manhattan
10507,41.234470819094035,-73.69297650378441,Town of Bedford
24038,,,
24162,37.133235823456786,-80.26008831851851,Montgomery County
10111,40.75921423636364,-73.97781767272727,Manhattan
24121,37.16752435996402,-79.63968214265441,Bedford County
07945,40.78250764329897,-74.59890835309278,Mendham
32931,28.33610639017632,-80.61039309017632,Cocoa Beach
10282,40.71578829322034,-74.01508286271186,Manhattan
23347,37.34902807727273,-75.9620771,Northampton County
07626,40.941259031891896,-73.96477013243243,Cresskill
10026,40.803060621147644,-73.95288858691167,Manhattan
07069,40.64040463285024,-74.44003292028985,Watchung
10504,41.13692878558881,-73.70126914697462,Armonk
23606,37.0764659636629,-76.49900449879426,Newport News
22903,38.0254987922366,-78.50211406554,Charlottesville
98029,47.55733757201441,-122.00894809310057,King County
10055,40.7590785,-73.97361513333334,Manhattan
24523,37.326742153250834,-79.5206594551071,Bedford
10106,40.765453,-73.980209,Manhattan
11357,40.78511242097739,-73.8104868512708,Queens
23188,37.31488585088446,-76.76048361966534,James City County
22946,37.86315238333333,-78.56266488333334,Albemarle County
22936,38.14828605923913,-78.48731594347827,Albemarle County
22482,37.71649106149732,-76.37201783636364,Northumberland County
95060,37.020755489617166,-122.08733919820185,Santa Cruz County
02553,41.718046619999996,-70.61079563999999,Bourne
54548,45.87169155416116,-89.74033308678996,Town of Minocqua
59047,45.65045559245283,-110.56301698113208,Livingston
10605,41.01151093929931,-73.7518390570754,City of White Plains
70817,30.382654584615384,-91.00452151860706,St. George
10123,40.75140545,-73.9908391,Manhattan
92663,33.620268584364375,-117.92828707360978,Newport Beach
98382,48.06746708755458,-123.0075138382096,Clallam County
19901,39.15602391192369,-75.52028112480127,Dover
48170,42.36516770369231,-83.48449869664616,Plymouth Charter Township
93704,36.81023496403509,-119.80576351929824,Fresno
75144,32.12636031685393,-96.22821924606741,Kerens
59937,48.4149075,-114.34181473114755,Flathead County
55403,44.96739523225806,-93.28960480248848,Bde Maka Ska - Isles
75211,32.74181770912779,-96.88101402302232,Dallas
11377,40.74481622886824,-73.9043832107747,Queens
10471,40.90237124803089,-73.90299578451737,The Bronx
57325,43.80451966568627,-99.32765819117647,Chamberlain
22551,38.15778372485875,-77.60224701158192,Spotsylvania County
91602,34.15350532666667,-118.36670777333333,Los Angeles
90004,34.07381959257642,-118.30026335240176,Los Angeles
91006,34.131122166428575,-118.02594284761906,Arcadia
90038,34.08903309126214,-118.33087775048544,Los Angeles
91411,34.17855198,-118.46307920666666,Van Nuys Neighborhood Council District
20896,39.034109155,-77.09074970666667,Garrett Park
93063,34.27035935178971,-118.67537097553132,Simi Valley
91608,34.13652831481481,-118.35344642592592,Los Angeles County
11570,40.66403028897783,-73.63834816241211,Village of Rockville Centre
90020,34.067557146739134,-118.2989107597826,Los Angeles
90010,34.061775214893615,-118.30393842978724,Los Angeles
90213,,,
90035,34.052549728089886,-118.38503865,Los Angeles
90026,34.0765073552381,-118.2643356392857,Los Angeles
66206,38.95051147356322,-94.65288033793104,Overland Park
64057,39.07193112896406,-94.35584881966173,Independence
66203,39.01660125622047,-94.70637251700788,Shawnee
66215,38.956303470365356,-94.73788515967524,Lenexa
47720,38.031027347530035,-87.61092664899867,Vanderburgh County
07086,40.764996379761904,-74.02341332797619,Weehawken
06901,41.05498101569149,-73.53883416303191,Stamford
10166,40.7534236,-73.97664425,Manhattan
10171,40.756408,-73.974423,Manhattan
95815,38.60274203835617,-121.44851559726028,Sacramento
00918,18.42482799489796,-66.06354848061224,Hato Rey Norte
84111,40.75204626851431,-111.88276326728759,Salt Lake City
02110,42.3568407292011,-71.0538653782369,Downtown Boston
32259,30.09883886668207,-81.56476897920518,Saint Johns County
32224,30.281954617434238,-81.46320810460544,Jacksonville
32258,30.13881024653689,-81.55053996054242,Jacksonville
32223,30.150143102797205,-81.62025430642085,Jacksonville
32250,30.282627783042336,-81.39844232105443,Jacksonville Beach
32233,30.337437821051775,-81.40805466155975,Atlantic Beach
32216,30.28444007847836,-81.58142307629176,Jacksonville
32034,30.623445680027174,-81.46328256942935,Fernandina Beach
32225,30.34909079537037,-81.51069917407408,Jacksonville
43287,,,
55419,44.9079951711206,-93.29123168155817,Southwest
94089,37.406573433103446,-122.01081420275862,Sunnyvale
95030,37.22747570333333,-121.98125880866665,Los Gatos
37354,35.51218531115385,-84.35865036653847,Madisonville
37221,36.06442788728898,-86.94710442909633,Nashville-Davidson
37909,35.94568396085627,-84.02227338501528,West Hills
37219,36.16459065833333,-86.78132204351851,Nashville-Davidson
95662,38.68017575,-121.21628393888888,Sacramento County
02238,42.3608878,-71.0964889,Cambridge
95821,38.618789540196076,-121.38985374607842,Sacramento County
70707,,,
20194,38.97920231723835,-77.34373816600704,Reston
11222,40.72708173051002,-73.94887002364906,Brooklyn
46202,39.784939831153324,-86.15660181509692,Indianapolis
55122,44.80182187705337,-93.19416202185778,Eagan
46033,39.96767740390818,-86.08863862590937,Carmel
60061,42.246995502068074,-87.96478581917277,Vernon Hills
60190,41.87498205412844,-88.15137595137615,Winfield
20105,38.93881751705882,-77.57502224911765,Loudoun County
27243,36.0880353391554,-79.19384294268143,Orange County
29492,32.92751664113924,-79.89359309050633,Charleston
20882,39.22623634655172,-77.17310344094827,Montgomery County
75074,33.02793113212121,-96.68603715575757,Plano
28203,35.20587074616064,-80.85083298495147,Charlotte
01772,42.30305860869565,-71.52332721304347,Southborough
48864,42.710056627317414,-84.41665050491572,Okemos
30215,33.3989567700157,-84.45744396514914,Fayette County
39429,31.267764468965517,-89.79373888551724,Marion County
14217,42.9690188011988,-78.87329063827283,Village of Kenmore
67226,37.73026108937729,-97.23142869597069,Wichita
66610,38.98697238053097,-95.76875181093904,Topeka
